#Acq. time (s)=	10
#Accumulations=	2
#Range=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-75.03
#Instrument=	T64000
#Detector=	Synapse
#Objective=	x100 LD Zeiss Epi-Neo
#Grating=	2400 gr/mm
#Filter=	100%
#Laser (nm)=	405 
#Spectro (cm-¹)=	700.01
#Hole=	100
#Mono grating=	1800
#T64000 Mode=	Single
#First Slit=	-0
#Second Slit=	-0
#PreMono=	174.153
#StageXY=	PI
#X (µm)=	0
#Y (µm)=	0
#Full time(s)=	21
#Project=	InN
#Sample=	Ga2O3
#Site=	
#Title=	Ga2O3_2 x_10 s_405 nm_100%_x100 LD Zeiss Epi-Neo_2400 gr_mm_100 hole_2021_03_26_12_52_05
#Remark=	
#Date=	26.03.2021 12:52
#Acquired=	26.03.2021 12:52:16
410.143	363
410.156	368
410.169	379
410.182	381
410.195	392
410.208	408
410.221	388
410.235	438
410.248	461
410.261	491
410.274	562
410.287	625
410.3	698
410.313	798
410.326	876
410.34	978
410.353	962
410.366	944
410.379	898
410.392	834
410.405	752
410.418	653
410.431	585
410.444	563
410.458	542
410.471	521
410.484	513
410.497	490
410.51	500
410.523	501
410.536	525
410.549	510
410.562	556
410.576	548
410.589	575
410.602	576
410.615	637
410.628	691
410.641	728
410.654	784
410.667	878
410.68	982
410.693	1133
410.707	1354
410.72	1582
410.733	2006
410.746	2454
410.759	3031
410.772	3539
410.785	3999
410.798	4183
410.811	4171
410.824	3777
410.837	3315
410.851	2803
410.864	2355
410.877	2033
410.89	1738
410.903	1520
410.916	1334
410.929	1229
410.942	1132
410.955	1015
410.968	925
410.982	843
410.995	777
411.008	725
411.021	679
411.034	598
411.047	550
411.06	549
411.073	527
411.086	491
411.099	478
411.112	448
411.126	471
411.139	435
411.152	429
411.165	424
411.178	419
411.191	402
411.204	411
411.217	404
411.23	394
411.243	385
411.256	385
411.269	373
411.283	372
411.296	363
411.309	343
411.322	320
411.335	355
411.348	324
411.361	338
411.374	324
411.387	333
411.4	320
411.413	338
411.426	338
411.44	345
411.453	313
411.466	330
411.479	314
411.492	318
411.505	332
411.518	336
411.531	311
411.544	323
411.557	317
411.57	316
411.583	338
411.596	335
411.609	349
411.623	348
411.636	340
411.649	357
411.662	349
411.675	372
411.688	368
411.701	385
411.714	380
411.727	406
411.74	425
411.753	425
411.766	432
411.779	448
411.792	478
411.806	495
411.819	503
411.832	567
411.845	588
411.858	656
411.871	791
411.884	916
411.897	1132
411.91	1447
411.923	1960
411.936	2785
411.949	4018
411.962	5194
411.975	5763
411.988	5645
412.001	4843
412.014	3670
412.028	2643
412.041	1920
412.054	1502
412.067	1215
412.08	992
412.093	900
412.106	783
412.119	704
412.132	683
412.145	642
412.158	596
412.171	567
412.184	534
412.197	513
412.21	464
412.223	460
412.236	444
412.25	431
412.263	417
412.276	406
412.289	415
412.302	397
412.315	372
412.328	370
412.341	383
412.354	356
412.367	336
412.38	334
412.393	360
412.406	344
412.419	330
412.432	346
412.445	362
412.458	365
412.471	361
412.484	352
412.497	365
412.51	343
412.523	363
412.537	359
412.55	370
412.563	357
412.576	390
412.589	364
412.602	381
412.615	408
412.628	395
412.641	390
412.654	393
412.667	419
412.68	432
412.693	435
412.706	470
412.719	472
412.732	505
412.745	528
412.758	538
412.771	558
412.784	595
412.797	655
412.81	687
412.823	764
412.836	829
412.849	927
412.862	1014
412.875	1100
412.889	1247
412.902	1414
412.915	1601
412.928	1785
412.941	1958
412.954	2081
412.967	2202
412.98	2211
412.993	2209
413.006	2111
413.019	1925
413.032	1750
413.045	1573
413.058	1433
413.071	1268
413.084	1156
413.097	1045
413.11	956
413.123	850
413.136	794
413.149	773
413.162	694
413.175	650
413.188	641
413.201	586
413.214	589
413.227	550
413.24	551
413.253	517
413.266	491
413.279	468
413.292	454
413.305	448
413.318	423
413.331	432
413.344	420
413.357	403
413.37	385
413.383	358
413.396	385
413.409	361
413.422	368
413.435	361
413.448	345
413.461	354
413.474	342
413.487	322
413.5	330
413.513	348
413.526	329
413.539	335
413.553	296
413.566	314
413.579	315
413.592	316
413.605	296
413.618	301
413.631	306
413.644	291
413.657	301
413.67	306
413.683	288
413.696	301
413.709	291
413.722	291
413.735	287
413.748	285
413.761	270
413.774	281
413.787	261
413.8	275
413.813	261
413.826	277
413.839	267
413.852	286
413.865	280
413.878	290
413.891	270
413.904	269
413.917	273
413.93	258
413.943	264
413.956	269
413.969	279
413.982	268
413.995	277
414.008	275
414.021	277
414.034	274
414.047	275
414.06	273
414.073	276
414.086	288
414.099	278
414.111	277
414.124	264
414.137	276
414.15	272
414.163	280
414.176	271
414.189	271
414.202	282
414.215	274
414.228	269
414.241	278
414.254	272
414.267	282
414.28	278
414.293	281
414.306	274
414.319	299
414.332	289
414.345	280
414.358	272
414.371	288
414.384	270
414.397	293
414.41	298
414.423	282
414.436	277
414.449	291
414.462	287
414.475	284
414.488	268
414.501	292
414.514	285
414.527	287
414.54	293
414.553	286
414.566	296
414.579	279
414.592	291
414.605	300
414.618	288
414.631	283
414.644	287
414.657	292
414.67	300
414.683	296
414.696	294
414.709	299
414.722	282
414.735	285
414.747	292
414.76	285
414.773	292
414.786	284
414.799	309
414.812	305
414.825	287
414.838	287
414.851	292
414.864	284
414.877	296
414.89	282
414.903	309
414.916	276
414.929	278
414.942	292
414.955	278
414.968	281
414.981	295
414.994	288
415.007	295
415.02	277
415.033	295
415.046	279
415.059	294
415.072	285
415.085	304
415.098	300
415.11	304
415.123	288
415.136	310
415.149	304
415.162	319
415.175	304
415.188	317
415.201	314
415.214	301
415.227	307
415.24	323
415.253	325
415.266	340
415.279	318
415.292	324
415.305	324
415.318	333
415.331	333
415.344	339
415.357	363
415.37	353
