BEGIN	CurveValue
Zeit	km^-1
13029.71476	57.213794
13032.10976	57.283016
13034.50476	57.169764
13036.90076	57.103173
13039.30176	57.073525
13041.69976	57.11618
13044.09876	57.146104
13046.48576	57.147215
13048.87476	57.19517
13051.26976	57.429913
13053.66476	57.779981
13056.05976	57.898847
13058.46776	57.778346
13060.84976	57.63147
13063.24676	57.707898
13065.63976	57.811758
13068.03476	57.932319
13070.43676	58.055236
13072.82476	58.180663
13075.21976	58.077269
13077.61476	58.104557
13080.00976	58.06689
13082.41076	58.017067
13084.81176	57.913227
13087.19876	57.637244
13089.59876	57.285428
13091.99976	57.398512
13094.40476	57.659225
13096.77476	57.902305
13099.16976	58.010866
13101.56476	58.02477
13103.95976	57.976756
13106.35476	57.85042
13108.74976	57.624944
13111.14776	57.367021
13113.53876	57.058872
13115.93376	56.992249
13118.32876	57.110339
13120.72376	57.235601
13123.11876	57.438379
13125.51476	57.543078
13127.90876	57.450805
13130.30376	57.358533
13132.69976	57.068287
13135.09976	57.074839
13137.49676	57.280708
13139.89976	57.428273
13142.30076	57.606044
13144.67376	57.786368
13147.06876	57.981977
13149.46576	57.86546
13151.86976	57.89356
13154.25376	57.718155
13156.64876	57.424827
13159.07776	57.104703
13161.43876	56.882658
13163.83376	56.591014
13166.22876	56.392498
13168.63776	56.358133
13171.01876	56.087066
13173.41376	55.856134
13175.80876	55.850503
13178.20376	55.752101
13180.59876	55.58989
13182.99576	55.610478
13185.39876	55.867229
13187.80076	55.883301
13190.18376	55.940897
13192.57376	56.040018
13194.96876	56.166732
13197.36976	56.293446
13199.75876	56.36768
13202.15376	56.409731
13204.54776	56.523274
13206.94276	56.690577
13209.33776	56.710854
13211.73276	56.606974
13214.12776	56.614414
13216.52276	56.685662
13218.91776	56.740787
13221.31276	56.790309
13223.70776	56.861443
13226.10276	56.79365
13228.49876	56.657623
13230.89876	56.550403
13233.29976	56.536484
13235.69676	56.64407
13238.08276	56.660573
13240.47276	56.58499
13242.88176	56.567463
13245.26276	56.614127
13247.65776	56.618033
13250.05276	56.573183
13252.46776	56.538
13254.84276	56.551444
13257.24376	56.60707
13259.63276	56.562987
13262.02876	56.48044
13264.43376	56.65349
13266.81876	56.918253
13269.21376	57.033438
13271.60876	56.997111
13274.00376	56.926756
13276.43376	56.829021
13278.80076	56.787301
13281.19876	56.801599
13283.58676	56.547113
13285.99276	56.317371
13288.37376	56.102705
13290.76876	55.915087
13293.16376	55.732347
13295.55876	55.600544
13297.95376	55.777522
13300.34776	55.898525
13302.74276	55.978668
13305.14776	56.062873
13307.53276	56.158005
13309.92776	56.281169
13312.32276	56.358088
13314.71776	56.353109
13317.11276	56.065884
13319.50776	56.064568
13321.90276	56.104254
13324.30076	56.098254
13326.70276	56.038459
13329.09976	55.925951
13331.49076	55.861013
13333.87776	55.846198
13336.27276	55.861698
13338.66776	55.454572
13341.06276	55.182394
13343.45776	55.030953
13345.85376	54.915647
13348.24876	55.023747
13350.64676	55.053036
13353.03876	55.204282
13355.43376	55.337934
13357.82876	55.524693
13360.22376	55.652366
13362.61876	55.798372
13365.01376	55.933797
13367.40876	55.849425
13369.80376	55.589418
13372.19876	55.190116
13374.59776	55.111428
13376.99976	54.99569
13379.39476	54.816506
13381.80076	54.637322
13384.17376	54.391421
13386.56876	54.256511
13388.96376	54.133206
13391.35876	54.13835
13393.75376	54.051002
13396.14876	53.856355
13398.54376	53.656441
13400.93876	53.492338
13403.33376	53.497751
13405.72876	53.563255
13408.12376	53.672319
13410.52176	53.747144
13412.91376	54.009282
13415.30876	54.267645
13417.70376	54.400788
13420.09976	54.469847
13422.49976	54.406823
13424.89376	54.313
13427.30076	54.107172
13429.69976	54.137582
13432.08276	54.202408
13434.46876	54.151919
13436.86976	54.355949
13439.25876	54.444022
13441.65376	54.473436
13444.04876	54.903027
13446.44476	55.202177
13448.83976	55.074499
13451.23476	54.92937
13453.62976	54.755152
13456.02476	54.509882
13458.42576	54.821077
13460.81476	55.027018
13463.20976	55.127704
13465.60476	55.168059
13467.99976	55.220355
13470.40676	55.284592
13472.80076	55.16915
13475.20276	55.123964
13477.59976	55.149033
13479.97476	54.96715
13482.36976	54.962854
13484.76476	55.102803
13487.15976	55.185118
13489.55476	55.331048
13491.94976	55.617531
13494.34476	55.442197
13496.73976	55.396995
13499.13576	55.543017
13501.53076	55.449562
13503.92576	55.497081
13506.32076	55.482822
13508.71576	55.383856
13511.11076	55.299085
13513.50576	55.217691
13515.90076	55.14069
13518.30076	54.883413
13520.69976	54.4792
13523.09876	54.096155
13525.48376	53.784721
13527.87676	53.46796
13530.27176	53.456571
13532.66676	53.339556
13535.06176	53.055824
13537.46776	52.852152
13539.85176	52.812639
13542.24776	52.860196
13544.64776	52.926345
13547.03676	53.002036
13549.43176	53.08135
13551.82776	52.990691
13554.22276	52.912302
13556.61776	53.019344
13559.01276	53.13376
13561.40776	53.463608
13563.80276	53.817905
13566.19976	53.790684
13568.59976	53.890695
13570.99876	54.090435
13573.38876	54.228426
13575.80076	54.241187
13578.17376	54.346402
13580.56876	54.437778
13582.96376	54.502554
13585.36976	54.537794
13587.75376	54.54585
13590.14876	54.718106
13592.54376	54.933195
13594.93876	55.130743
13597.33376	55.131688
13599.72876	55.114551
13602.12376	55.124497
13604.51876	55.021368
13606.91476	54.919317
13609.30976	54.843983
13611.70476	54.699764
13614.09976	54.519798
13616.49576	54.40592
13618.89876	54.343103
13621.30176	54.307862
13623.70276	54.33831
13626.08276	54.438327
13628.46976	54.467789
13630.86976	54.455906
13633.25976	54.444275
13635.65476	54.442193
13638.04976	54.252439
13640.44476	53.90933
13642.84276	53.603035
13645.24476	53.805607
13647.62976	53.834535
13650.02476	53.602198
13652.43176	53.341976
13654.81476	53.215323
13657.20976	53.199802
13659.60476	53.297758
13662.00076	53.240764
13664.40076	53.203652
13666.80076	53.211197
13669.19676	53.253922
13671.58776	52.94835
13673.97476	52.852022
13676.39976	52.963361
13678.76476	53.02686
13681.15976	52.447187
13683.55476	52.105667
13685.94976	52.433986
13688.34476	52.932581
13690.73976	53.154401
13693.14776	53.193347
13695.52976	53.079224
13697.92476	52.982154
13700.31976	52.729669
13702.71476	52.476181
13705.10976	52.238717
13707.50476	52.314821
13709.90076	52.404988
13712.30076	52.573399
13714.69876	52.753955
13717.09276	53.051372
13719.49276	53.257466
13721.87476	52.999001
13724.26976	52.521304
13726.66476	52.0806
13729.05976	51.638225
13731.45576	51.316277
13733.86576	51.220593
13736.24776	51.298594
13738.64776	51.35115
13741.03576	51.352501
13743.43076	51.260739
13745.82576	51.042567
13748.22076	51.104698
13750.61576	51.175561
13753.01076	51.255156
13755.40576	51.140171
13757.80176	51.375896
13760.19876	51.387201
13762.59876	51.603129
13764.99076	52.023632
13767.38776	52.307578
13769.77676	52.502417
13772.17176	52.592784
13774.56676	52.492916
13776.96176	52.540654
13779.35776	52.881701
13781.75276	53.30106
13784.14876	53.326946
13786.54276	53.266287
13788.93776	53.201804
13791.34276	53.422723
13793.72776	53.457501
13796.12376	53.699428
13798.51876	53.809394
13800.91376	53.758013
13803.30876	53.695162
13805.70376	53.508047
13808.09976	53.330622
13810.49976	53.437006
13812.89876	53.395785
13815.30076	53.164905
13817.69176	52.941222
13820.08276	52.923088
13822.46976	52.992389
13824.86976	52.953696
13827.26076	52.776648
13829.65576	52.707725
13832.05076	52.779673
13834.44576	52.835808
13836.84076	52.802543
13839.23576	52.73205
13841.63176	52.892605
13844.02676	52.978912
13846.42576	52.81967
13848.81676	52.972595
13851.21176	53.132543
13853.60676	53.26496
13856.00376	53.206575
13858.43376	53.165451
13860.80076	53.283663
13863.19976	53.437849
13865.59976	53.444392
13867.97776	53.31797
13870.37376	53.191548
13872.76876	53.185781
13875.16376	53.218014
13877.55876	53.115628
13879.95376	53.168665
13882.34876	53.385813
13884.74376	53.17058
13887.13976	52.90916
13889.53476	52.668074
13891.92976	52.458917
13894.32476	52.107816
13896.71976	51.932538
13899.11476	52.048043
13901.51076	51.907054
13903.90576	51.838461
13906.30176	51.842265
13908.69876	51.805905
13911.09876	51.796614
13913.49876	51.846941
13915.89176	51.906459
13918.27676	51.831788
13920.67176	51.846098
13923.08276	51.857194
13925.46776	51.915606
13927.85676	51.975231
13930.25176	52.042872
13932.64876	52.056752
13935.04176	52.016871
13937.43676	51.867777
13939.84276	51.781993
13942.22676	51.809189
13944.62276	51.853447
13947.02476	51.914244
13949.41276	51.86157
13951.80776	51.558745
13954.20276	51.682537
13956.59876	51.837563
13958.99876	51.945261
13961.38976	51.903798
13963.80076	51.845385
13966.17776	51.891268
13968.57276	51.763642
13970.96776	51.434372
13973.36976	51.403099
13975.75776	51.208127
13978.15276	50.827777
13980.54776	50.53999
13982.94376	50.26641
13985.33876	49.88789
13987.73376	49.882406
13990.12876	49.93284
13992.52376	49.634395
13994.91876	49.452481
13997.31376	49.52195
13999.70876	49.66522
14002.10376	49.805611
14004.49976	50.088486
14006.89876	50.243492
14009.30076	50.250389
14011.69876	50.343569
14014.09876	50.513393
14016.47376	50.619146
14018.86976	50.672097
14021.26476	50.76287
14023.66276	50.604005
14026.05476	50.169192
14028.46476	50.330124
14030.84476	50.392139
14033.24676	50.379637
14035.63476	50.41304
14038.02976	50.442336
14040.44076	50.314609
14042.81976	50.347703
14045.21476	50.432343
14047.61076	50.487921
14050.00576	50.49608
14052.41776	50.314112
14054.80176	50.228868
14057.19876	50.377636
14059.59976	50.648774
14061.99476	50.735858
14064.40176	50.576074
14066.77076	50.295658
14069.16676	50.188598
14071.56176	50.257277
14073.95676	50.24359
14076.35176	50.24926
14078.74676	50.260234
14081.14776	50.486117
14083.53676	50.773393
14085.93176	51.066301
14088.33776	51.431448
14090.72276	51.425107
14093.11776	51.312617
14095.51276	51.130949
14097.91276	51.010141
14100.30276	51.063704
14102.69876	51.4167
14105.09976	51.634965
14107.49376	51.6132
14109.89876	51.705918
14112.30076	51.7647
14114.67376	51.756212
14117.06876	51.491261
14119.46776	51.135692
14121.86776	50.74037
14124.25476	50.567729
14126.64976	50.674996
14129.04476	50.687563
14131.43976	50.712178
14133.83476	50.825339
14136.23076	50.801878
14138.62576	50.53094
14141.02076	50.186089
14143.41576	49.872623
14145.81076	49.489403
14148.20576	49.14012
14150.60076	48.899019
14152.99876	48.943508
14155.39876	49.063851
14157.80176	49.319158
14160.19976	49.457003
14162.57676	49.645708
14164.97176	49.734098
14167.36976	49.651209
14169.76176	49.65808
14172.16176	49.627203
14174.55176	49.840154
14176.94776	50.075684
14179.34276	50.257436
14181.73776	50.496181
14184.14676	50.630827
14186.52776	50.634706
14188.92276	50.465275
14191.31776	50.231835
14193.71276	49.880167
14196.10776	49.490177
14198.50276	49.049873
14200.89876	48.857395
14203.30076	48.996005
14205.69876	49.078364
14208.08476	49.048412
14210.49076	48.830443
14212.87376	48.603033
14215.26876	48.438562
14217.66376	48.176268
14220.05876	47.906614
14222.45376	47.724569
14224.84876	47.630276
14227.24676	47.657455
14229.64576	47.791483
14232.03476	48.040148
14234.44176	48.265463
14236.82476	48.268903
14239.21976	48.215158
14241.61476	48.126189
14244.00976	48.072499
14246.41076	48.114075
14248.80076	48.040175
14251.19876	47.979427
14253.59976	48.016501
14255.98876	48.167935
14258.41476	48.182726
14260.77576	48.193219
14263.17076	48.142732
14265.56576	48.040677
14267.96076	47.869595
14270.35576	47.753273
14272.75076	47.8023
14275.14776	47.84136
14277.54076	47.975942
14279.93676	48.140293
14282.33176	47.954222
14284.72676	47.984281
14287.12176	48.104366
14289.51676	48.205438
14291.91176	48.294322
14294.30676	48.481126
14296.70176	48.328402
14299.09876	48.192843
14301.49876	48.170509
14303.89376	48.168585
14306.30076	48.172204
14308.67776	48.1255
14311.09276	48.116395
14313.46776	47.969193
14315.86976	47.844283
14318.25876	48.086841
14320.66276	48.183821
14323.04876	48.174386
14325.44376	48.212279
14327.83876	48.325255
14330.24776	48.551246
14332.62876	49.022721
14335.02376	49.361081
14337.41876	49.519091
14339.81376	49.747672
14342.20976	49.939299
14344.60476	49.901977
14346.99976	49.800989
14349.39876	49.770912
14351.80176	49.938314
14354.19876	50.123271
14356.59976	50.329417
14358.97476	50.571003
14361.36976	50.794696
14363.76476	50.834361
14366.15976	50.611439
14368.55576	50.482561
14370.95076	50.397298
14373.34576	50.416663
14375.74076	49.938586
14378.13576	49.611252
14380.53076	49.601724
14382.92576	49.256069
14385.32076	49.204614
14387.71576	49.021589
14390.11076	48.820478
14392.50676	48.50667
14394.90176	47.965671
14397.30076	47.499751
14399.69976	47.23756
14402.09976	46.956878
14404.49876	46.765692
14406.87676	46.753879
14409.27176	46.536666
14411.66676	46.885162
14414.06276	46.901311
14416.46676	46.850634
14418.85276	47.147839
14421.24776	47.105757
14423.64876	46.983023
14426.03776	46.978898
14428.44176	46.893019
14430.82776	46.859606
14433.22276	46.839269
14435.61776	46.893133
14438.01276	47.14329
14440.42076	47.413116
14442.80376	47.463783
14445.19976	47.594157
14447.59976	47.568528
14449.99776	47.644227
14452.43476	47.585993
14454.80176	47.58464
14457.17376	47.561183
14459.56976	47.487215
14461.96476	47.39576
14464.36976	47.545844
14466.75476	47.895627
14469.15276	48.141143
14471.54476	48.093344
14473.93976	47.947637
14476.33576	47.637845
14478.73176	47.360582
14481.12576	47.097128
14483.52076	46.924449
14485.91576	47.0036
14488.31076	47.051124
14490.70576	47.150073
14493.10176	47.117446
14495.49876	47.160704
14497.89976	47.157952
14500.30076	47.066777
14502.69776	46.816381
14505.08276	46.585305
14507.47176	46.473781
14509.86976	46.453538
14512.26276	46.777881
14514.65776	47.109481
14517.05276	47.475822
14519.44776	47.73588
14521.84376	47.824382
14524.24776	48.073749
14526.63376	48.153811
14529.02876	48.314366
14531.42376	48.435353
14533.81876	48.379269
14536.21376	48.368622
14538.60876	48.19309
14541.00476	48.190811
14543.41176	48.133572
14545.80176	48.090394
14548.19676	47.870682
14550.58776	47.711711
14552.99876	47.567497
14555.38676	47.496623
14557.77076	47.196322
14560.16576	46.675461
14562.56076	46.373677
14564.95576	46.216029
14567.35076	46.053326
14569.74576	46.172077
14572.14876	46.200527
14574.53676	46.447011
14576.93176	46.780984
14579.32676	47.183981
14581.72176	47.376747
14584.11676	47.32745
14586.51176	47.217411
14588.90776	47.05757
14591.30276	46.762092
14593.69976	46.69604
14596.09876	46.893309
14598.49276	47.01219
14600.89876	47.044055
14603.30076	47.010277
14605.67376	46.778573
14608.06876	46.748163
14610.46876	46.790409
14612.85876	46.534304
14615.25376	46.120769
14617.66276	45.88508
14620.04476	45.982457
14622.44276	46.079834
14624.83476	46.243224
14627.24776	46.501924
14629.62476	46.720863
14632.02176	46.321716
14634.43176	44.601983
14636.81076	43.271794
14639.20576	38.714904
14641.60076	32.195306
14643.99976	24.805145
14646.39876	20.793551
14648.80076	11.51801
14651.19376	1.36545
14653.57676	-8.833319
14655.97176	-14.233685
14658.36976	-25.78182
14660.76276	-37.70922
14663.15776	-50.068591
14665.55276	-62.985264
14667.94776	-76.124319
14670.34276	-82.678946
14672.73776	-95.776254
14675.14476	-102.108031
14677.52776	-108.487712
14679.92376	-114.408316
14682.31876	-120.005063
14684.71376	-124.413167
14687.10876	-128.876684
14689.50376	-137.214811
14691.91276	-141.04333
14694.30076	-144.736752
14696.69176	-151.277146
14699.09776	-151.277146
14701.49876	-157.101137
14703.87476	-157.101137
14706.26976	-163.076839
14708.66476	-168.606371
14711.05976	-171.302396
14713.45476	-171.302396
14715.84976	-176.812754
14718.24776	-182.279093
14720.64376	-187.468093
14723.03476	-192.553786
14725.42976	-197.771709
14727.82576	-201.935581
14730.22076	-205.85322
14732.61576	-209.864217
14735.01076	-213.400281
14737.40576	-216.787968
14739.80176	-216.787968
14742.19876	-216.787968
14744.59876	-218.399997
14746.99976	-221.760104
14749.39276	-224.938413
14751.77576	-224.938413
14754.17176	-226.362203
14756.56676	-229.291557
14758.96176	-230.788039
14761.35676	-230.788039
14763.75176	-233.7191
14766.16276	-234.928791
14768.54176	-236.023483
14770.93676	-238.395585
14773.33176	-238.395585
14775.73276	-240.484657
14778.12176	-241.454896
14780.51776	-242.476798
14782.91276	-244.511907
14785.30776	-244.511907
14787.70276	-246.756572
14790.09876	-246.756572
14792.49876	-249.038952
14794.89176	-250.201125
14797.30076	-252.240566
14799.69876	-253.298685
14802.07376	-254.527458
14804.46876	-255.748454
14806.86976	-257.977117
14809.25876	-259.21803
14811.65376	-260.458944
14814.04876	-262.561091
14816.44476	-264.053526
14818.83976	-265.074201
14821.24676	-265.705403
14823.62976	-266.283376
14826.02476	-266.915204
14828.42076	-268.384085
14830.81476	-268.384085
14833.20976	-270.192374
14835.60576	-271.101451
14838.00076	-272.858276
14840.40476	-272.858276
14842.80176	-274.098883
14845.19976	-275.264753
14847.59976	-275.264753
14849.98276	-275.674254
14852.37076	-276.36498
14854.76676	-276.788426
14857.16176	-276.788426
14859.55676	-276.788426
14861.95176	-277.624416
14864.34676	-278.635886
14866.74176	-280.557344
14869.13676	-282.703953
14871.53276	-284.831034
14873.92776	-284.831034
14876.32276	-284.831034
14878.71776	-284.831034
14881.11276	-284.831034
14883.50776	-284.831034
14885.90276	-284.831034
14888.30076	-285.278347
14890.69976	-286.284628
14893.09876	-286.873873
14895.49976	-287.398678
14897.88776	-287.747411
14900.27376	-288.27951
14902.66876	-288.529494
14905.06376	-289.417345
14907.46776	-290.686871
14909.85376	-292.369042
14912.24876	-292.670173
14914.66276	-291.969005
14917.03876	-289.440783
14919.43376	-286.713636
14921.82876	-282.156515
14924.22976	-278.84918
14926.61876	-275.626764
14929.01376	-273.929732
14931.40976	-273.703243
14933.80476	-273.780425
14936.19976	-273.429591
14938.59976	-273.450718
14940.99476	-274.006781
14943.38776	-275.261015
14945.80076	-276.187982
14948.17476	-276.187982
14950.56976	-276.187982
14952.96476	-276.187982
14955.36976	-278.165625
14957.75476	-280.487167
14960.15076	-284.094408
14962.54576	-287.630985
14964.94076	-290.305717
14967.33576	-290.305717
14969.73076	-292.980449
14972.12576	-297.397767
14974.52076	-301.90699
14976.91576	-301.90699
14979.31076	-303.961827
14981.70576	-306.415344
14984.10176	-307.324117
14986.49876	-307.837913
14988.89976	-309.810168
14991.30076	-310.695982
14993.69876	-312.868983
14996.08376	-313.608368
14998.47776	-314.389336
15000.86876	-315.062508
15003.26176	-315.062508
15005.65676	-315.532801
15008.05276	-315.958376
15010.44676	-316.827352
15012.84176	-317.273193
15015.23676	-318.538896
15017.63176	-318.538896
15020.02676	-319.779213
15022.42976	-321.125848
15024.81676	-321.125848
15027.21176	-321.765793
15029.60676	-323.121788
15032.00176	-324.538326
15034.41476	-324.538326
15036.80076	-324.538326
15039.19476	-324.538326
15041.58576	-325.904534
15043.97676	-327.491021
15046.37176	-328.667816
15048.76676	-329.965967
15051.16176	-330.986296
15053.55676	-331.96285
15055.95176	-331.945966
15058.34676	-332.462489
15060.74276	-333.192485
15063.16276	-333.627011
15065.53276	-333.429111
15067.92776	-333.305778
15070.32276	-333.486036
15072.71776	-334.10995
15075.11276	-334.581266
15077.50776	-334.743
15079.90276	-335.423127
15082.30276	-336.753662
15084.69976	-337.062152
15087.09876	-336.933639
15089.49076	-337.512229
15091.89576	-338.554506
15094.27376	-339.027004
15096.66876	-339.379672
15099.06376	-339.922603
15101.46876	-340.293728
15103.85376	-340.442067
15106.24876	-340.67573
15108.64576	-341.411697
15111.03876	-341.865429
15113.43476	-342.03097
15115.82976	-341.221077
15118.22476	-339.574841
15120.61976	-337.810188
15123.01476	-336.549141
15125.40976	-336.549141
15127.80476	-336.549141
15130.20076	-336.549141
15132.59776	-336.549141
15134.99876	-336.549141
15137.41076	-336.549141
15139.80076	-334.341915
15142.17576	-331.617678
15144.57076	-327.03563
15146.96576	-325.240154
15149.36176	-324.503965
15151.75676	-323.979998
15154.15176	-323.268721
15156.55076	-323.257496
15158.94176	-323.316847
15161.33676	-322.655403
15163.73176	-322.031529
15166.12776	-322.543224
15168.52276	-323.136547
15170.91776	-324.05218
15173.31276	-326.090402
15175.70776	-329.068553
15178.10276	-335.25339
15180.49876	-340.648833
15182.89876	-342.724583
15185.30076	-344.670188
15187.69876	-346.840774
15190.08276	-349.018095
15192.47376	-349.99053
15194.86976	-349.99053
15197.26376	-349.99053
15199.65876	-349.99053
15202.05376	-351.132385
15204.44876	-352.077644
15206.84376	-353.48289
15209.24776	-354.85609
15211.63376	-356.576743
15214.02876	-356.576743
15216.44376	-356.576743
15218.81876	-356.996817
15221.21376	-358.327471
15223.60876	-359.560999
15226.00376	-359.560999
15228.41176	-360.512249
15230.80276	-361.725676
15233.19976	-362.144829
15235.59876	-362.276372
15237.98476	-362.799645
15240.37376	-362.799645
15242.76876	-363.262579
15245.16376	-363.893662
15247.55876	-364.2959
15249.95476	-364.395714
15252.34976	-364.406859
15254.74476	-364.300495
15257.13976	-364.103718
15259.53476	-364.247605
15261.92976	-364.537109
15264.32476	-364.705983
15266.71976	-364.867066
15269.11476	-364.9898
15271.50976	-365.012659
15273.90476	-364.947472
15276.30076	-364.8498
15278.69976	-364.685016
15281.09276	-364.605366
15283.49776	-364.516036
15285.88976	-364.516036
15288.27476	-364.516036
15290.66976	-364.516036
15293.06476	-364.379469
15295.48176	-364.3973
15297.85476	-364.584048
15300.24976	-364.770796
15302.64876	-365.289967
15305.03976	-365.809139
15307.43576	-366.112344
15309.83076	-367.040795
15312.22576	-367.219297
15314.62176	-367.42097
15317.02476	-367.677321
15319.41076	-368.190023
15321.80576	-368.566863
15324.20176	-369.115493
15326.59976	-369.664123
15328.99776	-370.034216
15331.39976	-370.411056
15333.80076	-370.842033
15336.17676	-371.27301
15338.57176	-371.778601
15340.96676	-372.322541
15343.36976	-373.321974
15345.75676	-373.759743
15348.15176	-374.23117
15350.54676	-374.914774
15352.94176	-374.914774
15355.33776	-375.487521
15357.73276	-375.845522
15360.12776	-375.845522
15362.52276	-376.532555
15364.91776	-376.204377
15367.31276	-376.117444
15369.70776	-376.236125
15372.10376	-376.144103
15374.49976	-375.974028
15376.89876	-375.974028
15379.30176	-375.974028
15381.69976	-375.79602
15384.08876	-375.79602
15386.47376	-375.750124
15388.87276	-375.750124
15391.26476	-375.84074
15393.65976	-375.74344
15396.05476	-375.862166
15398.44976	-376.297169
15400.84476	-376.415895
15403.24376	-376.686647
15405.64876	-377.008338
15408.03076	-377.363483
15410.44376	-377.765911
15412.82076	-378.16834
15415.21576	-378.388955
15417.61076	-378.388955
15420.00576	-378.509881
15422.41476	-378.517237
15424.80076	-378.517237
15427.19876	-378.524594
15429.59876	-378.466719
15431.99376	-378.75591
15434.39976	-379.15767
15436.77276	-379.44686
15439.16776	-379.44686
15441.56276	-380.094503
15443.95776	-380.496263
15446.36776	-380.496263
15448.74776	-381.22297
15451.14876	-382.277939
15453.53876	-382.778023
15455.93376	-382.778023
15458.32876	-382.778023
15460.72376	-382.778023
15463.12276	-383.191891
15465.51476	-383.745839
15467.90976	-384.185899
15470.30476	-383.9232
15472.70076	-383.612209
15475.09876	-383.490425
15477.49176	-383.350585
15479.89776	-383.400506
15482.30076	-383.71589
15484.67576	-384.091889
15487.08376	-383.95375
15489.46776	-384.095032
15491.86176	-384.007407
15494.25676	-383.981329
15496.65176	-383.691587
15499.04676	-383.492549
15501.44276	-383.506622
15503.83776	-383.611012
15506.23276	-383.965177
15508.62776	-384.26944
15511.02276	-384.320864
15513.41876	-384.737719
15515.81376	-385.197762
15518.20876	-385.773537
15520.60376	-386.202001
15522.99976	-386.530274
15525.39976	-387.067198
15527.80176	-387.596796
15530.19276	-388.107285
15532.59976	-388.706928
15534.97576	-389.173509
15537.37276	-389.36018
15539.76676	-389.428153
15542.16176	-390.378469
15544.55676	-391.608772
15546.95176	-392.322692
15549.34776	-392.375683
15551.74276	-392.35602
15554.14876	-392.336356
15556.53376	-392.677094
15558.92876	-394.058088
15561.32376	-395.237101
15563.71876	-395.833008
15566.11476	-396.448023
15568.50976	-396.907417
15570.90476	-397.330362
15573.30176	-397.882171
15575.69976	-398.877043
15578.09676	-398.790146
15580.48876	-398.139099
15582.91276	-397.867668
15585.27576	-397.860503
15587.67176	-397.905972
15590.08376	-398.668765
15592.47176	-399.809087
15594.85676	-400.564445
15597.25276	-401.723577
15599.64776	-403.95266
15602.04976	-406.084176
15604.43976	-408.404561
15606.83376	-411.566533
15609.22876	-414.299406
15611.62376	-417.840199
15614.01876	-421.460303
15616.42876	-425.247803
15618.80976	-428.971992
15621.20476	-432.701352
15623.60076	-436.027266
15625.99976	-437.854665
15628.42376	-438.640763
15630.80176	-439.049641
15633.19876	-439.39322
15635.57576	-439.794551
15637.97176	-441.035491
15640.36976	-442.531322
15642.76176	-442.220853
15645.15676	-442.300053
15647.55176	-441.318861
15649.94776	-440.341407
15652.34276	-440.097216
15654.73776	-440.180285
15657.13276	-438.709396
15659.52776	-437.533647
15661.92376	-437.960246
15664.31876	-439.379786
15666.71376	-440.77433
15669.10876	-442.2217
15671.50376	-444.396135
15673.89976	-444.755962
15676.29976	-443.328436
15678.69976	-442.555843
15681.09876	-443.136798
15683.48476	-443.736978
15685.87576	-444.242459
15688.27076	-443.571803
15690.66576	-443.187396
15693.06076	-444.711989
15695.46776	-446.285395
15697.85176	-446.052674
15700.24776	-445.111541
15702.64876	-444.289438
15705.03676	-444.581902
15707.43176	-443.6597
15709.82776	-443.810064
15712.22276	-444.053978
15714.61776	-444.66323
15717.01276	-444.328854
15719.40776	-444.020941
15721.81176	-443.916466
15724.19976	-444.601357
15726.59976	-444.313939
15728.99876	-443.108596
15731.38876	-443.962257
15733.80076	-445.86228
15736.17476	-447.933069
15738.56976	-449.070467
15740.96476	-448.419533
15743.36976	-447.071128
15745.75576	-445.722722
15748.15076	-445.756377
15750.55276	-446.456854
15752.94076	-447.460644
15755.33676	-448.594069
15757.73176	-449.485018
15760.12676	-449.921682
15762.52176	-450.645076
15764.91776	-451.931351
15767.31276	-451.150905
15769.70776	-449.532057
15772.10276	-448.529722
15774.49976	-447.905858
15776.89976	-448.189164
15779.30076	-449.065804
15781.69876	-449.700038
15784.09876	-450.560556
15786.47476	-449.828628
15788.86976	-448.573943
15791.26476	-447.104765
15793.65976	-445.875267
15796.05576	-444.565494
15798.46776	-443.007159
15800.84576	-442.342664
15803.24576	-442.117777
15805.66276	-442.628659
15808.03176	-442.016658
15810.43276	-441.91404
15812.82276	-441.225806
15815.22976	-440.905641
15817.61276	-440.868232
15820.00776	-441.421302
15822.41976	-442.586437
15824.80276	-443.527754
15827.19976	-444.184525
15829.59976	-445.141341
15831.99476	-447.018962
15834.40076	-449.085025
15836.77476	-449.54475
15839.17076	-448.895012
15841.56576	-448.174415
15843.96076	-448.981474
15846.36976	-450.48573
15848.75176	-451.924541
15851.14776	-452.631632
15853.54176	-453.34582
15855.93776	-452.617987
15858.33276	-452.203715
15860.72876	-451.997208
15863.12376	-451.831383
15865.51876	-450.91835
15867.91476	-449.508537
15870.30976	-448.454005
15872.70476	-448.924716
15875.10076	-450.413616
15877.49876	-451.313586
15879.91276	-451.29631
15882.30076	-450.896616
15884.69576	-450.449716
15887.08276	-450.042805
15889.47676	-449.571407
15891.86876	-449.673168
15894.26276	-448.71757
15896.65776	-447.590076
15899.05276	-446.383563
15901.44876	-445.981701
15903.84376	-445.732331
15906.23876	-445.546865
15908.64876	-445.567736
15911.02976	-445.053572
15913.42476	-445.169592
15915.81976	-445.215593
15918.21576	-445.138118
15920.61076	-445.060169
15923.00576	-445.325503
15925.40176	-444.964303
15927.80076	-444.828004
15930.19876	-445.495267
15932.59976	-446.534971
15934.99176	-448.006527
15937.37776	-449.248646
15939.77276	-450.388449
15942.16876	-451.374959
15944.56376	-451.340209
15946.95876	-452.010556
15949.35376	-452.209872
15951.74976	-452.359708
