#Acq. time (s)=	20
#Accumulations=	2
#Range=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-75.03
#Instrument=	T64000
#Detector=	Synapse
#Objective=	x100 LD Zeiss Epi-Neo
#Grating=	2400 gr/mm
#Filter=	100%
#Laser (nm)=	405 
#Spectro (cm-¹)=	700.01
#Hole=	100
#Mono grating=	1800
#T64000 Mode=	Single
#First Slit=	-0
#Second Slit=	-0
#PreMono=	174.153
#StageXY=	PI
#X (µm)=	0
#Y (µm)=	0
#Full time(s)=	30
#Project=	InN
#Sample=	Ga2O3
#Site=	C
#Title=	Ga2O3_2 x_20 s_405 nm_100%_x100 LD Zeiss Epi-Neo_2400 gr_mm_100 hole_2021_03_25_16_19_18
#Remark=	
#Date=	25.03.2021 16:19
#Acquired=	25.03.2021 16:19:40
309.607	618
310.386	604
311.166	608
311.946	641
312.726	649
313.505	648
314.283	713
315.063	741
315.843	787
316.623	889
317.402	957
318.18	1051
318.96	1200
319.739	1334
320.517	1492
321.296	1624
322.075	1667
322.853	1574
323.632	1475
324.411	1298
325.189	1202
325.968	1075
326.745	937
327.524	883
328.301	856
329.08	850
329.857	836
330.636	817
331.412	819
332.191	856
332.968	889
333.747	861
334.523	918
335.302	944
336.078	1014
336.857	1083
337.633	1149
338.41	1262
339.188	1388
339.964	1429
340.741	1650
341.519	1892
342.295	2157
343.071	2537
343.849	3099
344.625	3861
345.401	4823
346.177	5902
346.955	7113
347.731	7853
348.507	8232
349.282	7889
350.058	7029
350.834	6042
351.611	4909
352.387	4072
353.162	3360
353.938	2868
354.713	2548
355.489	2126
356.264	1943
357.039	1753
357.814	1608
358.59	1429
359.365	1324
360.14	1211
360.915	1129
361.69	1003
362.465	997
363.24	955
364.014	889
364.789	861
365.564	827
366.339	763
367.113	810
367.886	734
368.661	714
369.435	704
370.21	725
370.984	660
371.757	663
372.531	645
373.305	672
374.079	644
374.853	610
375.626	642
376.4	636
377.174	620
377.946	585
378.72	623
379.494	619
380.266	603
381.039	596
381.811	600
382.585	585
383.359	585
384.13	572
384.904	571
385.676	571
386.449	566
387.22	578
387.994	563
388.765	600
389.538	572
390.31	602
391.083	597
391.854	587
392.627	580
393.398	569
394.169	597
394.942	563
395.713	576
396.484	586
397.257	590
398.028	594
398.799	601
399.571	612
400.342	603
401.113	635
401.885	661
402.656	704
403.426	682
404.197	677
404.967	703
405.739	746
406.51	782
407.28	812
408.05	833
408.82	898
409.591	925
410.361	1015
411.131	1135
411.902	1276
412.672	1514
413.442	1831
414.212	2389
414.982	3356
415.752	4793
416.521	6895
417.291	8779
418.061	9759
418.83	9402
419.6	7780
420.367	5480
421.137	3804
421.906	2629
422.675	2078
423.445	1619
424.214	1358
424.983	1224
425.752	1110
426.519	992
427.288	924
428.057	870
428.826	831
429.593	799
430.362	792
431.131	746
431.9	714
432.667	699
433.435	675
