#Acq. time (s)=	10
#Accumulations=	3
#Range=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-75.03
#Instrument=	T64000
#Detector=	Synapse
#Objective=	x100 LD Zeiss Epi-Neo
#Grating=	2400 gr/mm
#Filter=	100%
#Laser (nm)=	405 
#Spectro (cm-¹)=	500.004
#Hole=	100
#Mono grating=	1800
#T64000 Mode=	Single
#First Slit=	-0
#Second Slit=	-0
#PreMono=	174.153
#StageXY=	PI
#X (µm)=	0
#Y (µm)=	0
#Full time(s)=	31
#Project=	InN
#Sample=	Gn2O3
#Site=	
#Title=	Gn2O3_3 x_10 s_405 nm_100%_x100 LD Zeiss Epi-Neo_2400 gr_mm_100 hole_2021_03_25_10_12_10
#Remark=	
#Date=	25.03.2021 10:12
#Acquired=	25.03.2021 10:12:22
101.382	12
102.177	10
102.974	11.5
103.769	11.5
104.566	10.5
105.361	12.5
106.158	11
106.953	8
107.75	10.5
108.545	10
109.342	9
110.136	10
110.933	10.5
111.728	11
112.522	12
113.319	9
114.113	9
114.908	9.5
115.704	10.5
116.498	9.5
117.293	10
118.089	8.5
118.883	11
119.677	8
120.473	7.5
121.267	10.5
122.061	10
122.855	10
123.649	9
124.445	12.5
125.239	6
126.032	7.5
126.826	12.5
127.62	10
128.413	9
129.207	9
130	11.5
130.796	12
131.589	9.5
132.382	9
133.176	10.5
133.969	10
134.762	9.5
135.555	7
136.348	10
137.141	8
137.934	11
138.727	8.5
139.518	11
140.311	8
141.104	11
141.897	7.5
142.689	9
143.482	10
144.274	11
145.067	10
145.858	9.5
146.65	10
147.442	8
148.235	13.5
149.027	11.5
149.817	11.5
150.61	10.5
151.402	8
152.192	11
152.984	9.5
153.776	12
154.566	7
155.358	10
156.15	9
156.94	13
157.731	10
158.523	9
159.313	8
160.104	11.5
160.894	10
161.685	11
162.475	10
163.266	9
164.056	9
164.847	9.5
165.636	9
166.428	9.5
167.217	9
168.008	7.5
168.797	10.5
169.588	9
170.377	9.5
171.166	11
171.957	9.5
172.746	10.5
173.535	11
174.325	10
175.114	9
175.903	9
176.693	11
177.482	8.5
178.27	9
179.059	8
179.849	11.5
180.637	9
181.426	9
182.214	9.5
183.004	8
183.792	10
184.58	11.5
185.369	9
186.157	10
186.945	9.5
187.733	10.5
188.52	10
189.308	9.5
190.098	10.5
190.886	10
191.673	8.5
192.461	10
193.249	9.5
194.036	9.5
194.824	10.5
195.611	10
196.397	9
197.184	9.5
197.971	8.5
198.758	11
199.546	9
200.333	10
201.12	8
201.907	9
202.694	9
203.479	9.5
204.266	10
205.053	8
205.839	8.5
206.626	10.5
207.411	7
208.198	9
208.984	10
209.769	9.5
210.555	12.5
211.342	10
212.128	9
212.913	9
213.699	9
214.483	11
215.269	9.5
216.056	11
216.84	9
217.626	9
218.41	8
219.196	8
219.982	10.5
220.766	10.5
221.551	7.5
222.335	8
223.121	10
223.905	10.5
224.689	9.5
225.474	8.5
226.258	12
227.043	10.5
227.827	9
228.612	7.5
229.395	10.5
230.179	8
230.964	10
231.747	11.5
232.53	9
233.315	9
234.099	8
234.882	9.5
235.665	7.5
236.45	11
237.232	10
238.015	10
238.798	11
239.581	11
240.366	11
241.148	8.5
241.931	8
242.713	11.5
243.496	9.5
244.278	8
245.061	12
245.845	11
246.627	10
247.41	10
248.192	11
248.974	10
249.756	11
250.538	8
251.32	12
252.102	11.5
252.884	11
253.666	12
254.448	14
255.228	12.5
256.01	12
256.791	11.5
257.573	11.5
258.355	13.5
259.136	14.5
259.918	14
260.697	14
261.479	15
262.26	19
263.041	16
263.822	16
264.602	20
265.383	20
266.164	23.5
266.945	21.5
267.724	25
268.505	26
269.286	28
270.065	35
270.846	37
271.625	39.5
272.405	39
273.186	45
273.965	48
274.745	54
275.524	61
276.305	61
277.083	69
277.863	74
278.644	79
279.422	90
280.2	104.5
280.981	114
281.759	112
282.539	132.5
283.317	144
284.097	151.5
284.875	175.5
285.653	184.5
286.433	191
287.211	203
287.989	217
288.768	231.5
289.546	255
290.324	267
291.103	281
291.881	298
292.659	316.5
293.436	317
294.215	335
294.993	331
295.77	341
296.547	339
297.325	364.5
298.104	374.5
298.881	371
299.658	377.5
300.435	383
301.212	394.5
301.989	413
302.766	409.5
303.543	413
304.32	412
305.097	427
305.873	425
306.65	423.5
307.427	432.5
308.203	432
308.98	437.5
309.756	433
310.533	427
311.309	454.5
312.085	483.5
312.862	501.5
313.638	504
314.412	524
315.188	545
315.964	585
316.741	634
317.516	716
318.292	817
319.066	904.5
319.842	1018
320.618	1082
321.394	1160.5
322.168	1125.5
322.943	1080.5
323.719	984
324.493	874
325.268	765
326.044	714
326.817	673
327.593	629.5
328.368	613.5
329.141	595.5
329.917	599.5
330.69	573
331.465	614
332.238	589
333.013	634
333.786	652
334.561	683.5
335.334	720
336.109	737.5
336.882	783
337.657	844
338.43	908
339.204	1008.5
339.977	1110.5
340.75	1249
341.524	1488
342.297	1680
343.069	2030.5
343.844	2467.5
344.616	3080
345.388	3764.5
346.163	4476
346.935	5133
347.707	5582
348.479	5497
349.253	5103
350.026	4412.5
350.798	3643
351.57	3020
352.342	2541
353.115	2170
353.887	1874
354.659	1690.5
355.431	1497.5
356.202	1358
356.974	1236
357.746	1116.5
358.517	1031
359.289	940
360.06	861
360.832	800.5
361.603	750.5
362.374	717.5
363.146	659
363.917	632.5
364.688	626
365.459	598
366.23	583
367.001	533.5
367.772	530.5
368.543	525
369.314	498.5
370.083	501
370.854	490
371.625	467
372.395	478.5
373.166	476
373.935	476.5
374.705	456
375.476	469.5
376.246	458
377.015	446
377.785	427
378.556	432
379.326	416
380.094	421
380.864	422
381.633	421
382.403	408
383.173	395
383.941	409
384.711	404
385.479	406.5
386.249	414
387.017	407.5
387.786	383
388.556	401
389.324	414
390.092	410.5
390.861	390
391.629	404.5
392.398	393
393.166	403
393.935	391
394.703	411
395.47	397
396.239	408
397.007	410
397.774	423
398.543	435.5
399.31	449
400.077	448
400.846	458
401.613	469.5
402.38	484
403.147	502
403.916	506.5
404.683	535.5
405.45	545
406.216	558
406.983	562
407.751	603
408.518	649
409.285	708
410.051	725
410.818	828
411.584	968.5
412.35	1144
413.117	1420
413.883	1858
414.649	2635.5
415.415	3841
416.181	5392.5
416.948	6561
417.714	6923
418.48	6317.5
419.245	4901
420.011	3515
420.777	2453
421.543	1865
422.309	1465.5
423.074	1198
423.838	1019
424.604	910
425.369	854.5
426.135	780
426.9	723
427.664	682
428.429	637.5
429.195	615
429.96	591
430.723	549.5
431.488	547.5
432.253	529.5
433.019	519.5
433.782	497
434.547	486
435.31	453
436.075	473.5
436.84	450
437.603	452.5
438.367	446.5
439.13	439.5
439.895	445
440.659	434.5
441.422	425
442.187	436
442.949	429.5
443.714	412
444.476	436
445.239	418
446.003	417
446.765	424
447.529	412
448.292	432
449.054	386
449.818	436.5
450.58	441
451.344	437
452.106	439.5
452.868	460.5
453.63	440
454.394	448
455.156	460.5
455.917	460
456.679	471.5
457.443	495
458.204	503
458.966	518.5
459.728	523.5
460.489	545
461.252	548
462.014	581
462.775	612
463.537	635.5
464.298	658
465.059	707.5
465.82	770
466.582	792
467.343	861.5
468.104	931.5
468.865	1040.5
469.626	1109
470.387	1264.5
471.147	1398
471.908	1542
472.669	1743
473.43	1966.5
474.19	2144.5
474.951	2243
475.712	2346
476.47	2404
477.231	2324
477.991	2200
478.752	2075.5
479.512	1880
480.272	1653
481.031	1520
481.791	1357
482.551	1240
483.311	1120.5
484.07	1010
484.83	921
485.589	874.5
486.348	847.5
487.107	781.5
487.867	744
488.625	686
489.385	680.5
490.143	643
490.902	628
491.662	589
492.42	560
493.179	533
493.937	528
494.696	529.5
495.454	515.5
496.213	493.5
496.971	497
497.73	493
498.487	478.5
499.246	467.5
500.004	456
500.761	453
501.52	448
502.277	441.5
503.034	444
503.793	427
504.55	422
505.307	417.5
506.065	404
506.822	428.5
507.579	406.5
508.338	388
509.094	387.5
509.851	380
510.608	369
511.364	374.5
512.122	384
512.879	376
513.635	380
514.392	374.5
515.148	365
515.904	358
516.66	356
517.417	360.5
518.173	361
518.931	354.5
519.687	345
520.443	354
521.199	364.5
521.954	349
522.71	356.5
523.464	347
524.22	356.5
524.976	366
525.731	365
526.487	345
527.243	351.5
527.998	344
528.754	353
529.509	346
530.263	359.5
531.018	341
531.773	351.5
532.528	351
533.284	347
534.037	345
534.792	356.5
535.547	349.5
536.302	361
537.055	354.5
537.81	350.5
538.565	350
539.318	342
540.073	346
540.828	353
541.58	347
542.335	355
543.088	337
543.842	371
544.595	347
545.35	354.5
546.104	344
546.857	359.5
547.611	346
548.363	330
549.116	355
549.87	353.5
