#Acq. time (s)=	20
#Accumulations=	2
#Range=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-75.03
#Instrument=	T64000
#Detector=	Synapse
#Objective=	x100 LD Zeiss Epi-Neo
#Grating=	2400 gr/mm
#Filter=	100%
#Laser (nm)=	405 
#Spectro (cm-¹)=	700.01
#Hole=	100
#Mono grating=	1800
#T64000 Mode=	Single
#First Slit=	-0
#Second Slit=	-0
#PreMono=	174.153
#StageXY=	PI
#X (µm)=	0
#Y (µm)=	0
#Full time(s)=	41
#Project=	InN
#Sample=	Air
#Site=	
#Title=	Air_2 x_20 s_405 nm_100%_x100 LD Zeiss Epi-Neo_2400 gr_mm_100 hole_2021_03_26_12_52_50
#Remark=	
#Date=	26.03.2021 12:53
#Acquired=	26.03.2021 12:53:11
410.143	199
410.156	200
410.169	209
410.182	206
410.195	210
410.208	192
410.221	201
410.235	193
410.248	182
410.261	209
410.274	202
410.287	210
410.3	199
410.313	188
410.326	190
410.34	211
410.353	206
410.366	193
410.379	210
410.392	215
410.405	207
410.418	203
410.431	202
410.444	204
410.458	208
410.471	205
410.484	201
410.497	208
410.51	199
410.523	204
410.536	197
410.549	198
410.562	210
410.576	203
410.589	210
410.602	200
410.615	205
410.628	215
410.641	212
410.654	211
410.667	192
410.68	208
410.693	202
410.707	210
410.72	214
410.733	207
410.746	208
410.759	215
410.772	210
410.785	208
410.798	211
410.811	210
410.824	209
410.837	204
410.851	212
410.864	203
410.877	208
410.89	218
410.903	198
410.916	214
410.929	201
410.942	221
410.955	217
410.968	215
410.982	215
410.995	211
411.008	217
411.021	206
411.034	207
411.047	199
411.06	221
411.073	217
411.086	219
411.099	222
411.112	200
411.126	220
411.139	211
411.152	220
411.165	206
411.178	201
411.191	212
411.204	196
411.217	201
411.23	207
411.243	216
411.256	215
411.269	213
411.283	208
411.296	207
411.309	199
411.322	222
411.335	221
411.348	217
411.361	218
411.374	220
411.387	225
411.4	206
411.413	214
411.426	207
411.44	209
411.453	202
411.466	220
411.479	220
411.492	200
411.505	206
411.518	208
411.531	229
411.544	211
411.557	214
411.57	219
411.583	222
411.596	212
411.609	208
411.623	218
411.636	215
411.649	218
411.662	209
411.675	220
411.688	212
411.701	215
411.714	218
411.727	210
411.74	224
411.753	218
411.766	221
411.779	214
411.792	214
411.806	218
411.819	212
411.832	213
411.845	222
411.858	226
411.871	223
411.884	223
411.897	234
411.91	225
411.923	218
411.936	215
411.949	227
411.962	221
411.975	224
411.988	226
412.001	218
412.014	231
412.028	227
412.041	222
412.054	215
412.067	227
412.08	223
412.093	215
412.106	235
412.119	224
412.132	216
412.145	226
412.158	217
412.171	218
412.184	214
412.197	212
412.21	224
412.223	218
412.236	219
412.25	229
412.263	216
412.276	211
412.289	229
412.302	214
412.315	216
412.328	216
412.341	228
412.354	221
412.367	224
412.38	219
412.393	218
412.406	235
412.419	204
412.432	230
412.445	225
412.458	223
412.471	227
412.484	229
412.497	229
412.51	214
412.523	219
412.537	224
412.55	236
412.563	221
412.576	228
412.589	232
412.602	224
412.615	235
412.628	229
412.641	226
412.654	216
412.667	239
412.68	224
412.693	226
412.706	227
412.719	228
412.732	225
412.745	224
412.758	229
412.771	204
412.784	207
412.797	231
412.81	225
412.823	217
412.836	242
412.849	238
412.862	225
412.875	237
412.889	236
412.902	224
412.915	229
412.928	233
412.941	230
412.954	218
412.967	239
412.98	233
412.993	247
413.006	233
413.019	239
413.032	215
413.045	225
413.058	232
413.071	234
413.084	237
413.097	230
413.11	233
413.123	219
413.136	232
413.149	229
413.162	246
413.175	225
413.188	213
413.201	233
413.214	241
413.227	230
413.24	234
413.253	216
413.266	237
413.279	227
413.292	236
413.305	228
413.318	231
413.331	242
413.344	232
413.357	237
413.37	221
413.383	232
413.396	224
413.409	235
413.422	237
413.435	224
413.448	233
413.461	239
413.474	243
413.487	231
413.5	225
413.513	237
413.526	240
413.539	238
413.553	229
413.566	243
413.579	228
413.592	238
413.605	217
413.618	236
413.631	235
413.644	232
413.657	222
413.67	231
413.683	236
413.696	240
413.709	250
413.722	233
413.735	238
413.748	237
413.761	217
413.774	237
413.787	240
413.8	237
413.813	228
413.826	236
413.839	234
413.852	236
413.865	236
413.878	231
413.891	241
413.904	238
413.917	235
413.93	237
413.943	231
413.956	237
413.969	229
413.982	246
413.995	226
414.008	246
414.021	255
414.034	223
414.047	227
414.06	232
414.073	248
414.086	226
414.099	238
414.111	228
414.124	238
414.137	241
414.15	231
414.163	231
414.176	239
414.189	235
414.202	256
414.215	234
414.228	224
414.241	239
414.254	233
414.267	239
414.28	246
414.293	245
414.306	235
414.319	230
414.332	240
414.345	222
414.358	241
414.371	225
414.384	233
414.397	258
414.41	224
414.423	239
414.436	232
414.449	231
414.462	241
414.475	252
414.488	243
414.501	244
414.514	236
414.527	239
414.54	254
414.553	226
414.566	250
414.579	243
414.592	240
414.605	244
414.618	240
414.631	237
414.644	240
414.657	238
414.67	234
414.683	227
414.696	243
414.709	241
414.722	236
414.735	235
414.747	240
414.76	244
414.773	234
414.786	243
414.799	247
414.812	242
414.825	235
414.838	247
414.851	224
414.864	227
414.877	247
414.89	254
414.903	246
414.916	240
414.929	235
414.942	237
414.955	237
414.968	239
414.981	237
414.994	244
415.007	247
415.02	239
415.033	233
415.046	237
415.059	241
415.072	241
415.085	251
415.098	247
415.11	226
415.123	244
415.136	249
415.149	242
415.162	242
415.175	239
415.188	238
415.201	234
415.214	239
415.227	232
415.24	243
415.253	244
415.266	227
415.279	250
415.292	253
415.305	237
415.318	242
415.331	241
415.344	245
415.357	239
415.37	244
415.382	242
415.395	247
415.408	242
415.421	241
415.434	244
415.447	253
415.46	249
415.473	247
415.486	247
415.499	241
415.512	252
415.525	234
415.538	243
415.551	240
415.564	242
415.577	242
415.59	256
415.603	232
415.615	249
415.628	237
415.641	249
415.654	253
415.667	244
415.68	257
415.693	240
415.706	240
415.719	251
415.732	235
415.745	247
415.758	247
415.771	246
415.784	231
415.797	241
415.809	248
415.822	242
415.835	249
415.848	249
415.861	243
415.874	250
415.887	252
415.9	248
415.913	241
415.926	244
415.939	243
415.952	251
415.965	238
415.978	240
415.991	246
416.003	257
416.016	252
416.029	253
416.042	237
416.055	234
416.068	255
416.081	250
416.094	239
416.107	246
416.12	242
416.133	261
416.146	248
416.159	246
416.171	253
416.184	245
416.197	255
416.21	253
416.223	244
416.236	247
416.249	249
416.262	269
416.275	253
416.288	248
416.301	271
416.314	247
416.326	256
416.339	237
416.352	236
416.365	238
416.378	242
416.391	244
416.404	258
416.417	249
416.43	240
416.443	242
416.456	243
416.469	256
416.481	249
416.494	258
416.507	251
416.52	242
416.533	237
416.546	246
416.559	238
416.572	249
416.585	257
416.598	251
416.611	247
416.623	248
416.636	242
416.649	244
416.662	258
416.675	247
416.688	262
416.701	248
416.714	247
416.727	248
416.74	236
416.752	255
416.765	258
416.778	234
416.791	256
416.804	252
416.817	257
416.83	253
416.843	237
416.856	262
416.869	259
416.881	256
416.894	270
416.907	244
416.92	248
416.933	245
416.946	255
416.959	252
416.972	244
416.985	263
416.997	262
417.01	256
417.023	249
417.036	256
417.049	270
417.062	243
417.075	239
417.088	238
417.101	264
417.113	267
417.126	254
417.139	259
417.152	254
417.165	265
417.178	252
417.191	258
417.204	265
417.217	259
417.229	250
417.242	259
417.255	261
417.268	244
417.281	261
417.294	247
417.307	257
417.32	265
417.333	264
417.345	274
417.358	255
417.371	268
417.384	247
417.397	269
417.41	261
417.423	265
417.436	248
417.448	260
417.461	258
417.474	260
417.487	273
417.5	266
417.513	259
417.526	269
417.539	245
417.551	266
417.564	271
417.577	260
417.59	258
417.603	262
417.616	267
417.629	259
417.642	263
417.654	255
417.667	243
417.68	264
417.693	283
417.706	264
417.719	275
417.732	280
417.744	263
417.757	272
417.77	266
417.783	256
417.796	280
417.809	272
417.822	271
417.835	273
417.847	266
417.86	250
417.873	254
417.886	272
417.899	268
417.912	265
417.925	284
417.937	270
417.95	277
417.963	277
417.976	282
417.989	268
418.002	260
418.015	275
418.027	261
418.04	280
418.053	249
418.066	264
418.079	277
418.092	265
418.105	264
418.117	275
418.13	269
418.143	267
418.156	273
418.169	277
418.182	270
418.195	278
418.207	275
418.22	279
418.233	265
418.246	279
418.259	263
418.272	275
418.284	267
418.297	254
418.31	284
418.323	269
418.336	268
418.349	265
418.362	261
418.374	286
418.387	266
418.4	281
418.413	282
418.426	261
418.439	273
418.451	269
418.464	271
418.477	263
418.49	272
418.503	275
418.516	271
418.528	260
418.541	274
418.554	261
418.567	261
418.58	277
418.593	267
418.605	274
418.618	273
418.631	278
418.644	264
418.657	275
418.67	275
418.682	282
418.695	274
418.708	276
418.721	269
418.734	270
418.747	276
418.759	274
418.772	268
418.785	276
418.798	274
418.811	267
418.824	286
418.836	258
418.849	264
418.862	279
418.875	262
418.888	276
418.901	274
418.913	284
418.926	264
418.939	279
418.952	272
418.965	261
418.978	262
418.99	281
419.003	273
419.016	269
419.029	289
419.042	263
419.054	278
419.067	254
419.08	274
419.093	279
419.106	267
419.119	277
419.131	272
419.144	264
419.157	260
419.17	268
419.183	261
419.195	269
419.208	279
419.221	262
419.234	261
419.247	269
419.26	272
419.272	274
419.285	280
419.298	274
419.311	266
419.324	267
419.336	273
419.349	248
419.362	271
419.375	275
419.388	265
419.4	274
419.413	270
419.426	277
419.439	270
419.452	270
419.465	255
419.477	269
419.49	270
419.503	284
419.516	283
419.529	277
419.541	283
419.554	274
419.567	280
419.58	275
419.593	274
419.605	277
419.618	283
419.631	272
419.644	273
419.657	274
419.669	279
419.682	299
419.695	266
419.708	254
419.721	264
419.733	283
419.746	283
419.759	284
419.772	299
419.784	260
419.797	280
419.81	256
419.823	287
419.836	288
419.848	271
419.861	270
419.874	288
419.887	259
419.9	281
419.912	272
419.925	278
419.938	268
419.951	272
419.964	280
419.976	284
419.989	283
420.002	271
420.015	277
420.027	278
420.04	269
420.053	267
420.066	285
420.079	280
420.091	296
420.104	273
420.117	263
420.13	265
420.143	275
420.155	271
420.168	276
420.181	276
420.194	289
420.206	284
420.219	280
420.232	285
420.245	283
420.258	292
420.27	276
420.283	278
420.296	281
420.309	287
420.321	286
420.334	281
420.347	277
420.36	289
420.373	269
420.385	284
420.398	301
420.411	279
420.424	264
420.436	293
420.449	280
420.462	269
420.475	271
420.487	298
420.5	285
420.513	286
420.526	294
420.539	274
420.551	290
420.564	288
420.577	290
420.59	273
420.602	278
420.615	275
420.628	291
420.641	293
420.653	288
420.666	305
420.679	283
420.692	299
420.704	279
420.717	286
420.73	277
420.743	290
420.755	285
420.768	285
420.781	288
420.794	286
420.807	283
420.819	282
420.832	289
420.845	278
420.858	280
420.87	280
420.883	286
420.896	296
420.909	295
420.921	277
420.934	284
420.947	283
420.96	287
420.972	291
420.985	296
420.998	294
421.011	297
421.023	286
421.036	295
421.049	290
421.062	285
421.074	292
421.087	309
421.1	298
421.113	288
421.125	280
421.138	297
421.151	303
421.164	289
421.176	309
421.189	299
421.202	295
421.215	303
421.227	294
421.24	288
421.253	285
421.266	299
421.278	290
421.291	295
421.304	292
421.316	289
421.329	299
421.342	282
421.355	296
421.367	284
421.38	306
421.393	295
421.406	296
421.418	294
421.431	303
421.444	281
421.457	310
421.469	286
421.482	288
421.495	307
421.507	295
421.52	291
421.533	300
421.546	295
421.558	300
421.571	301
421.584	299
421.597	295
421.609	291
421.622	291
421.635	294
421.647	287
421.66	300
421.673	305
421.686	300
421.698	300
421.711	301
421.724	298
421.737	312
421.749	307
421.762	311
421.775	318
421.787	321
421.8	322
421.813	319
421.826	308
421.838	306
421.851	319
421.864	320
421.876	315
421.889	310
421.902	295
421.915	301
421.927	299
421.94	306
421.953	289
421.965	320
421.978	315
421.991	305
422.004	310
422.016	311
422.029	305
422.042	291
422.054	312
422.067	312
422.08	313
422.093	311
422.105	304
422.118	300
422.131	301
422.143	330
422.156	326
422.169	294
422.182	315
422.194	306
422.207	324
422.22	317
422.232	302
422.245	309
422.258	308
422.271	319
422.283	312
422.296	300
422.309	311
422.321	307
422.334	309
422.347	295
422.359	303
422.372	326
422.385	303
422.398	330
422.41	305
422.423	316
422.436	324
422.448	301
422.461	317
422.474	314
422.486	316
422.499	320
422.512	316
422.524	313
422.537	315
422.55	314
422.563	318
422.575	306
422.588	322
422.601	308
422.613	322
422.626	313
