	1276.4928	1274.8936	1273.2921	1271.6903	1270.0902	1268.4878	1266.8871	1265.2842	1263.6809	1262.0793	1260.4755	1258.8733	1257.2689	1255.6642	1254.061	1252.4558	1250.8502	1249.2462	1247.6401	1246.0337	1244.4269	1242.8218	1241.2145	1239.6068	1237.9989	1236.3926	1234.7841	1233.1753	1231.5662	1229.9568	1228.349	1226.739	1225.1287	1223.5181	1221.9072	1220.296	1218.6865	1217.0747	1215.4626	1213.8503	1212.2377	1210.6248	1209.0115	1207.3979	1205.7842	1204.17	1202.5557	1200.9427	1199.3278	1197.7125	1196.0969	1194.481	1192.8647	1191.2483	1189.6315	1188.0144	1186.3951	1184.7775	1183.1594	1181.5411	1179.9226	1178.3037	1176.6846	1175.0651	1173.4453	1171.8252	1170.2048	1168.5823	1166.9614	1165.3401	1163.7185	1162.0967	1160.4745	1158.8502	1157.2274	1155.6044	1153.9811	1152.3574	1150.7316	1149.1073	1147.4828	1145.8579	1144.2308	1142.6055	1140.9797	1139.3536	1137.7255	1136.0988	1134.4718	1132.8427	1131.2151	1129.5873	1127.9573	1126.3289	1124.6981	1123.0691	1121.4398	1119.8082	1118.1783	1116.5461	1114.9155	1113.2848	1111.6517	1110.0203	1108.3866	1106.7545	1105.1202	1103.4875	1101.8528	1100.2195	1098.584	1096.9502	1095.3141	1093.6796	1092.043	1090.4078	1088.7705	1087.1349	1085.4969	1083.8588	1082.2222	1080.5834	1078.9463	1077.3069	1075.6671	1074.0291	1072.3887	1070.748	1069.1091	1067.4679	1065.8263	1064.1864	1062.5443	1060.9019	1059.259	1057.6179	1055.9746	1054.3309	1052.6888	1051.0446	1049.4	1047.7551	1046.11	1044.4664	1042.8206	1041.1744	1039.5281	1037.8813	1036.2363	1034.589	1032.9413	1031.2933	1029.6451	1027.9966	1026.3478	1024.6986	1023.0511	1021.4013	1019.7512	1018.1008	1016.4501	1014.7991	1013.1478	1011.4962	1009.8443	1008.1921	1006.5396	1004.8867	1003.2336	1001.5801	999.92639	998.27228	996.61792	994.96326	993.30829	991.65295	989.99738	988.34143	986.68329	985.02673	983.36993	981.71277	980.0553	978.39752	976.7395	975.08112	973.42047	971.76147	970.10217	968.44257	966.78259	965.12042	963.4599	961.79907	960.13788	958.47638	956.81268	955.15057	953.48816	951.8255	950.16052	948.49719	946.83356	945.1676	943.50336	941.83881	940.17194	938.50677	936.84125	935.17352	933.50739	931.84094	930.17224	928.50519	926.83582	925.16815	923.50018	921.8299	920.16125	918.49042	916.82117	915.14966	913.4798	911.80963	910.13715	908.46637	906.79327	905.12189	903.44818	901.77612	900.10181	898.42712	896.75415	895.07892	893.40527	891.72937	890.05511	888.3786	886.70178	885.02661	883.34912	881.67334	879.99524	878.31683	876.64008	874.96106	873.28174	871.604	869.92407	868.24377	866.56512	864.88422	863.20294	861.52338	859.84149	858.1593	856.47681	854.79596	853.11285	851.42944	849.74567	848.06354	846.37915	844.69446	843.0094	841.3241	839.63843	837.95441	836.26813	834.58154	832.89459	831.2074	829.51984	827.83191	826.14569	824.45721	822.76837	821.07922	819.38977	817.70001	816.00989	814.31952	812.62878	810.93768	809.24634	807.55469	805.86267	804.17035	802.47766	800.78473	799.09143	797.39783	795.70392	794.0097	792.31512	790.6203	788.92511	787.22955	785.53375	783.83759	782.13916	780.44232	778.74524	777.04779	775.35004	773.65198	771.95361	770.25488	768.55389	766.85449	765.15485	763.45483	761.75452	760.05194	758.35095	756.64972	754.94812	753.2442	751.54193	749.83942	748.13654	746.43134	744.72778	743.02393	741.31976	739.61328	737.90851	736.20337	734.49591	732.7901	731.08405	729.37561	727.66888	725.95978	724.25238	722.54468	720.83466	719.12628	717.4176	715.7066	713.99725	712.28564	710.57562	708.86334	707.15271	705.43976	703.72852	702.01489	700.30298	698.58875	696.87616	695.16125	693.44806	691.73248	690.01862	688.30243	686.58795	684.87109	683.15588	681.43842	679.72058	678.00446	676.28595	674.56915	672.85004	671.13062	669.41284	667.69275	665.97229	664.25354	662.53247	660.81104	659.09131	657.36926	655.64685	653.92615	652.20313	650.47974	648.75806	647.034	645.30969	643.58496	641.862	640.13666	638.41101	636.685	634.95868	633.23401	631.50708	629.77972	628.05212	626.32416	624.59583	622.86926	621.14032	619.41101	617.6814	615.95148	614.22119	612.4906	610.7597	609.03046	607.29883	605.56696	603.83472	602.10211	600.3692	598.63599	596.9024	595.16852	593.43427	591.69971	589.96484	588.22961	586.49408	584.75818	583.02197	581.28546	579.54858	577.81134	576.07379	574.33594	572.59778	570.85718	569.11835	567.37915	565.63959	563.89972	562.15955	560.41901	558.67816	556.93695	555.19342	553.4516	551.70941	549.96686	548.224	546.47882	544.73529	542.99139	541.24725	539.50269	537.7558	536.01062	534.26514	532.51929	530.77106	529.02454	527.27765	525.53046	523.78088	522.03302	520.28485	518.53424	516.7854	515.03619	513.28461	511.53476	509.78455	508.03198	506.2811	504.52988	502.77631	501.02441	499.27014	497.51761	495.76471	494.00943	492.25589	490.49994	488.7457	486.98907	485.23416	483.47687	481.72128	479.96332	478.20706	476.44843	474.6915	472.93219	471.17459	469.41458	467.65631	465.89563	464.13669	462.37534	460.61572	458.8537	457.09134	455.33069	453.56766	451.80634	450.0426	448.27856	446.5162	444.7515	442.98642	441.22305	439.45731	437.69327	435.92685	434.16006	432.39294	430.62756	428.85977	427.09164	425.32523	423.55643	421.78726	420.01776	418.25	416.47983	414.70929	412.93845	411.16931	409.39777	407.62589	405.85367	404.08112	402.31027	400.53702	398.76343	396.9895	395.21521	393.44061	391.66565	389.8924	388.11676	386.34079	384.56445	382.78778	381.01077	379.2334	377.45569	375.67764	373.89926	372.12054	370.34354	368.56412	366.78436	365.00424	363.22379	361.44299	359.66187	357.88037	356.09854	354.31638	352.53387	350.75101	348.96573	347.18216	345.39828	343.61404	341.82944	340.04453	338.25925	336.4736	334.68765	332.90134	331.11469	329.32767	327.53824	325.75055	323.96249	322.1741	320.38538	318.59628	316.80478	315.01498	313.22488	311.43439	309.64359	307.85034	306.05881	304.26697	302.47476	300.68011	298.88721	297.09396	295.30035	293.50433	291.71002	289.91537	288.12039	286.32297	284.52728	282.73123	280.93277	279.13605	277.33896	275.53943	273.74164	271.94351	270.14294	268.34412	266.54285	264.74332	262.94342	261.14111	259.34052	257.53751	255.73622	253.9346	252.13052	250.32819	248.52341	246.72038	244.9149	243.11116	241.30498	239.50055	237.69365	235.88852	234.08093	232.27509	230.4668	228.66025	226.85124	225.04399	223.2343	221.42424	219.61592	217.80516	215.99615	214.18469	212.37497	210.56279	208.75026	206.93948	205.12625	203.31267	201.50082	199.68654	197.87189	196.05899	194.24362	192.42792	190.61395	188.79753	186.98076	185.16574	183.34825	181.53041	179.7122	177.89577	176.07686	174.2576	172.43797	170.62012	168.79979	166.97911	165.15807	163.33878	161.51703	159.69492	157.87245	156.04962	154.22644	152.40503	150.58113	148.75688	146.93228	145.10732	143.282	141.45631	139.6324	137.806	135.97925	134.15215	132.32468	130.49686	128.66867	126.84013	125.01122	123.18197	121.35235	119.52238	117.69204	115.86135	114.0303	112.19888	110.36711	108.53498	106.70249	104.86964	103.03644	101.20287	99.368942	97.534653	95.700005	93.864998	92.029633	90.193901	88.357811	86.521362	84.684555	82.845245	81.007713	79.169823	77.331566	75.49295	73.653976	71.814636	69.972794	68.132736	66.292313	64.451523	62.610378	60.768867	58.924854	57.082623	55.240025	53.397064	51.551601	49.707916	47.863869	46.019459	44.172539	42.3274	40.481903	38.63604	36.787663	34.941074	33.09412	31.244652	29.396969	27.548923	25.700512	23.849586	22.000448	20.148792	18.298923	16.44869	14.59594	12.744976	10.893648	9.0398006	7.1877418	5.3331628	3.4803727	1.6272169	-0.22845985	-2.0823474	-3.9387569	-5.7933764	-7.6505194	-9.5058718	-11.36159	-13.219833	-15.076285	-16.935263	-18.792448	-20.652161	-22.51008	-24.370527	-26.229181	-28.090364	-29.951916	-31.811672	-33.673962	-35.534454	-37.397476	-39.258705	-41.122467	-42.984432	-44.84893	-46.713799	-48.57687	-50.442478	-52.306286	-54.17263	-56.039345	-57.904263	-59.771717	-61.639542	-63.505566	-65.37413	-67.243065	-69.110199	-70.979874	-72.849922	-74.718163	-76.588951	-78.460106	-80.331635	-82.201363	-84.073639	-85.946281	-87.817116	-89.690506	-91.564262	-93.438393	-95.312897	-97.185593	-99.060837	-100.93645	-102.81245	-104.68881	-106.56336	-108.44048	-110.31796	-112.19581	-114.07404	-115.95045	-117.82943	-119.70878	-121.58849	-123.46859	-125.34906	-127.2299	-129.11111	-130.99271	-132.87248	-134.75482	-136.63754	-138.52063	-140.40408	-142.28792	-144.17213	-146.05672	-147.94168	-149.82703	-151.71274	-153.59883	-155.48529	-157.37213	-159.25934	-161.14694	-163.0349	-164.92325	-166.81197	-168.70107	-170.59053	-172.48039	-174.37061	-176.26122	-178.15219	-180.04355	-181.93529	-183.82739	-185.72209	-187.61496	-189.50819	-191.40182	-193.29582	-195.1902	-197.08496	-198.98009	-200.87781	-202.7737	-204.66997	-206.56662	-208.46364	-210.36105	-212.26103	-214.15919	-216.05774	-217.95667	-219.85597	-221.75786	-223.65793	-225.55836	-227.45918	-229.36259	-231.26418	-233.16615	-235.0685	-236.97342	-238.87653	-240.78001	-242.6861	-244.59035	-246.49496	-248.39998	-250.30759	-252.21336	-254.11951	-256.02826	-257.93518	-259.84247	-261.75238	-263.66043	-265.57111	-267.47995	-269.38916	-271.30096	-273.21094	-275.1235	-277.03427	-278.9454	-280.85913	-282.77103	-284.68552	-286.59818	-288.51343	-290.42688	-292.3429	-294.25711	-296.17169	-298.08887	-300.00421	-301.92218	-303.83829	-305.75702	-307.67392	-309.59341	-311.51331	-313.43134	-315.35199	-317.27081	-319.19226	-321.11185	-323.03403	-324.95441	-326.87738	-328.80075	-330.72226	-332.64639	-334.5687	-336.49359	-338.41888	-340.34235	-342.2684	-344.19263	-346.11948	-348.04672	-349.97211	-351.90012	-353.82852	-355.75507	-357.68427	-359.61383	-361.54376	-363.47186	-365.40262	-367.33374	-369.263	-371.19492	-373.1272	-375.05988	-376.99069	-378.92416	-380.858	-382.79224	-384.72464	-386.65964	-388.59506	-390.53085	-392.46704	-394.4014	-396.33835	-398.27573	-400.21347	-402.15164	-404.08792	-406.02686	-407.96616	-409.90588	-411.84598	-413.78647	-415.72736	-417.66641	-419.60806	-421.55014	-423.49258	-425.43546	-427.37869	-429.32233	-431.26636	-433.21078	-435.15561	-437.1008	-439.04642	-440.9924	-442.93881	-444.88333	-446.83051	-448.77808	-450.72604	-452.67441	-454.62317	-456.57233	-458.52188	-460.47183	-462.42215	-464.37515	-466.32626	-468.2778	-470.22971	-472.18204	-474.13474	-476.08786	-478.04135	-479.99524	-481.94955	-483.90424	-485.85931	-487.81482	-489.77069	-491.72925	-493.68591	-495.64297	-497.60046	-499.55832	-501.51657	-503.47525	-505.43658	-507.39603	-509.3559	-511.31616	-513.27679	-515.24011	-517.2016	-519.16345	-521.12567	-523.08832	-525.05365	-527.01709	-528.9809	-530.94519	-532.91211	-534.87714	-536.84259	-538.80841
7	142.995	142.22	143.225	144.249	144.493	143.896	143.95	144.351	144.955	145.436	145.667	145.584	145.026	144.746	144.406	143.719	142.817	142.127	141.495	140.905	140.646	140.657	140.512	140.977	141.507	142.118	142.909	143.826	144.498	144.815	145.302	145.799	146.033	146.187	145.773	144.964	144.394	144.162	143.697	142.963	142.246	141.333	140.669	140.549	140.285	140.022	140.168	139.814	139.697	139.617	139.789	140	139.722	139.413	138.751	138.166	137.723	137.378	137.041	136.613	136.33	136.585	136.351	136.125	135.979	135.438	134.872	133.913	133.418	133.165	133.464	133.964	134.483	134.992	135.13	135.511	136.117	136.613	136.422	135.314	134.588	134.208	134.04	133.736	133.419	133.211	133.658	133.976	134.225	134.364	134.456	134.24	134.198	134.185	133.753	133.23	132.253	131.372	129.481	128.612	128.139	128.481	129.142	129.967	130.25	130.237	130.189	130.31	130.349	130.177	129.76	129.344	128.965	128.9	128.913	129.045	129.178	129.443	129.44	129.953	130.337	130.58	130.521	130.185	130.082	129.821	129.608	129.247	128.381	127.815	127.245	126.832	126.339	125.804	124.67	123.659	122.668	121.625	121.305	121.04	120.839	120.529	120.485	120.684	120.999	121.638	122.34	123.192	125.184	126.551	127.56	128.028	128.019	127.728	127.37	126.887	126.368	126.181	125.947	125.582	125.412	125.164	125.09	124.941	125.147	124.783	124.606	123.84	124.03	124.681	125.584	126.489	127.522	128.577	129.415	129.624	129.895	129.92	129.772	129.668	129.645	129.332	129.039	128.869	128.427	127.839	127.64	127.178	126.846	126.734	126.369	125.993	125.539	124.689	123.85	123.139	122.858	122.85	122.963	123.477	123.657	123.92	124.625	125.192	125.477	126.134	126.669	127.202	127.606	128.191	128.847	128.66	128.106	127.633	127.474	127.105	127.347	127.454	127.763	128.009	128.581	129.387	130.197	130.764	131.4	131.921	132.68	133.439	134.327	134.987	135.265	135.021	134.705	134.312	133.427	132.595	132.155	131.077	130.579	130.579	130.944	130.957	130.791	131.093	131.219	131.352	131.977	132.563	133.211	133.497	133.601	133.696	133.599	133.479	133.53	133.542	133.332	133.082	133.027	132.965	132.161	131.752	131.545	132.203	132.856	133.588	133.93	134.191	134.366	134.658	134.892	135.019	135.039	135.14	134.881	134.505	134.143	133.796	133.448	132.909	132.547	131.59	130.666	130.323	130.298	130.243	130.22	130.463	130.722	131.106	131.453	131.826	132.54	133.423	134.064	134.982	135.432	136.126	136.093	136.306	135.726	134.905	134.322	134.187	134.51	135.139	135.48	136.658	137.59	139.044	141.241	144.002	148.114	152.366	158.763	165.266	174.899	187.368	200.897	214.755	226.594	233.483	223.724	219.124	218.541	239.849	273.383	319.256	386.206	374.97	305.792	233.8	193.9	177.659	167.086	160.963	155.928	152.149	148.076	145.585	142.769	140.889	139.782	138.936	138.762	139.09	139.865	140.994	142.146	142.944	144.154	145.26	146.789	147.821	148.74	149.194	149.467	149.317	149.659	149.708	150.086	150.274	150.922	152.17	153.501	155.315	157.434	158.666	162.535	166.197	171.288	178.142	186.642	195.341	202.908	208.442	205.022	190.218	168.914	161.331	161.793	161.342	159.335	158.504	157.243	155.583	154.194	153.65	153.871	154.284	154.568	154.89	154.779	155.3	156.35	156.173	155.8	155.225	154.345	153.392	152.404	151.114	149.829	148.811	148.061	148.069	147.855	148.923	152.556	153.244	155.326	155.726	158.555	161.686	166.753	173.141	180.616	192.926	208.985	247.151	282.767	424	641	1492.4	3754	3515.4	1468	749	537.399	423.035	378.74	327.758	294.962	263.498	245.239	231.951	223.25	216.868	213.383	211.072	205.929	204.759	205.175	202.249	208.324	215.706	223.444	231.493	237.724	244.758	249.141	255.451	253.378	242.682	228.871	216.707	204.382	192.758	182.515	172.449	164.294	156.205	153.6	149.033	145.277	142.164	140.138	138.635	137.228	136.167	135.541	134.926	133.971	132.791	132.352	131.625	131.251	131.111	130.471	129.737	129.292	128.997	128.663	128.531	128.442	128.317	128.159	128.542	127.969	127.716	127.636	128.905	132.523	137.675	153.267	150.571	139.545	132.389	135.274	135.847	137.351	138.15	140.17	141.268	144.206	144.364	144.814	143.816	145.309	153.127	155.581	243.399	321	186.473	151.381	143.775	140.269	138.759	136.469	135.789	135.126	134.973	134.742	134.592	134.529	133.496	133.935	134.247	135.299	135.818	137.722	138.253	141.633	145.04	149.019	132.012	131.114	129.011	128.668	128.982	129.159	129.012	128.129	127.771	127.464	127.19	127.442	127.913	127.991	128.165	127.599	127.189	126.566	126.055	125.724	125.446	125.239	125.135	125.161	125.795	126.661	127.576	128.994	130.606	132.333	133.763	135.771	136.94	137.962	138.436	138.444	137.558	135.888	134.435	131.861	130.704	130.825	131.606	132.302	134.186	133.925	132.169	130.643	128.531	127.857	127.859	128.072	128.582	129.37	129.615	129.756	129.671	129.026	128.123	127.568	127.154	126.755	126.528	126.417	126.427	126.808	126.877	127.821	128.064	128.299	128.535	128.997	129.411	129.789	130.041	130.498	130.407	130.394	130.234	129.779	129.462	128.999	128.332	127.928	127.549	126.65	126.215	125.796	125.688	125.78	126.083	126.836	127.389	127.781	127.88	127.623	127.086	126.791	126.327	124.975	124.399	124.334	125.079	125.434	125.97	126.201	126.38	126.729	126.722	126.913	127.239	127.137	126.99	126.815	127.011	126.721	127.156	126.377	125.753	124.969	124.205	124.069	124.265	124.866	126.977	127.837	129.749	134.939	144.041	308.399	222.399	120.138	124.135	124.76	125.904	126.414	127.237	127.751	128.158	128.29	128.838	128.391	128.735	128.515	128.533	128.602	128.555	128.254	127.769	126.811	125.364	123.648	121.566	118.755	115.441	111.35	106.693	101.263	95.0528	88.2288	81.5645	76.0852	67.6749	58.6642	49.4157	40.5212	31.8816	23.8027	17.1158	12.7703	9.32232	7.0668	5.94613	6.37722	6.3477	6.65813	6.84871	7.41152	7.70585	6.81512	6.66595	6.57626	6.4943	6.48543	6.43194	6.33631	6.31516	6.14869	6.06269	5.90382	5.7616	5.62349	5.46594	5.38521	5.1462	5.53082	5.72992	6.08436	6.28047	7.11721	7.95572	9.05985	9.5359	10.6168	11.7653	24.8436	491	1808	568	58	13.4065	10.9585	9.28132	8.67353	8.12017	7.55105	7.21578	6.98384	6.79305	6.71031	6.66107	6.51966	6.47131	6.29471	6.27888	6.27389	6.33517	6.42124	6.50916	6.5626	6.63066	6.73707	6.80079	6.84632	6.87238	6.80366	6.71509	6.63732	6.52195	6.44819	6.40555	6.37897	6.39257	6.4265	6.34299	6.26362	6.11233	6.08055	6.04264	5.94628	5.87437	5.80579	5.68557	5.5347	5.36019	5.31907	5.34589	5.45836	5.60542	5.90519	6.2264	6.39398	6.64275	6.88553	7.02397	7.08007	7.09016	7.14431	7.13722	7.11902	7.12984	7.11869	7.01379	6.83771	6.56815	6.46844	6.35129	6.28497	6.27368	6.2621	6.24523	6.22222	6.20757	6.21484	6.16945	6.12806	6.14228	6.16449	6.23547	6.30279	6.32488	6.21055	6.0894	6.00182	5.9113	5.92448	6.0102	6.1081	6.197	6.20299	6.22597	6.21767	6.22267	6.27522	6.37032	6.43222	6.39343	6.36654	6.35862	6.42413	6.48534	6.60328	6.71178	6.81803	6.89038	6.96888	7.10988	7.13617	7.14833	7.14567	7.11982	7.07103	6.99414	6.86034	6.78587	6.7117	6.5948	6.44963	6.45635	6.4424	6.40208	6.43479	6.4188	6.39746	6.36413	6.41244	6.44615	6.45303	6.41699	6.32614	6.20351	6.08955	6.03353	5.96268	5.92044	5.91616	5.93773	5.97999	5.90125	5.83529	5.7281	5.75599	5.80994	5.84834	6.01657	6.2326	6.39098	6.48773	6.5478	6.57955	6.70028	6.8252	6.93016	7.11939	7.15775	7.16047	7.10927	7.00169	6.88178	6.75742	6.61826	6.4142	6.26278	6.15496	6.03317	6.02047	6.07382	6.15047	6.22327	6.22151	6.22175	6.14683	6.05701	6.03249	6.00478	5.94941	5.92914	5.92896	6.0046	6.0105	6.05612	6.12248	6.28133	6.36534	6.47925	6.70743	6.80534	6.87786	6.89945	6.88722	6.84597	6.7848	6.72269	6.62615	6.55713	6.45422	6.32659	6.26723	6.17053	6.19352	6.20571	6.26908	6.40033	6.45586	6.49547	6.58388	6.62915	6.63783	6.61407	6.69475	6.73927	6.76727	6.7416	6.74152	6.85085	6.91428	6.97354	7.06343	7.1295	7.121	7.13782	7.15544	7.1696	7.06358	6.95915	6.80995	6.69538	6.62364	6.50602	6.33057	6.09996	5.99174	5.98998	6.03575	6.08864	6.12073	6.12127	6.14204	6.11362	6.12001	6.01695	6.0127	5.96373	5.93187	5.86635	5.87562	5.88762	5.95267	5.89595	5.76664	5.66869	5.62774	5.63375	5.68519	5.68562	5.69298	5.72115	5.82332	5.87513	5.9662	6.10475	6.18968	6.28284	6.36444	6.45899	6.56191	6.62437	6.65279	6.57722	6.46657	6.39923	6.36699	6.26182	6.24983	6.12478	6.09933	6.05154	6.11763	6.24181
